id,ts,iso_ts,event,actor,ip,payload
4939,1783694425081,2026-07-10T14:40:25.081Z,network.check,system ,,"{""ts"":1783694425080,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
4940,1783694527976,2026-07-10T14:42:07.976Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5028}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5028}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":265},{""host"":""8.8.8.8"",""ok"":true,""ms"":262},{""host"":""google.com"",""ok"":true,""ms"":476}]}"
4941,1783694647126,2026-07-10T14:44:07.126Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":22},{""host"":""8.8.8.8"",""ok"":true,""ms"":18},{""host"":""google.com"",""ok"":true,""ms"":25},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5127}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":22},{""host"":""8.8.8.8"",""ok"":true,""ms"":18},{""host"":""google.com"",""ok"":true,""ms"":25},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5127}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":263},{""host"":""8.8.8.8"",""ok"":true,""ms"":264},{""host"":""google.com"",""ok"":true,""ms"":482}]}"
4942,1783694761956,2026-07-10T14:46:01.956Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":629}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":629}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":263},{""host"":""8.8.8.8"",""ok"":true,""ms"":264},{""host"":""google.com"",""ok"":true,""ms"":480}]}"
4943,1783695067002,2026-07-10T14:51:07.002Z,service.check,system ,,"{""up"":2,""down"":5,""total"":7}"
4944,1783695075919,2026-07-10T14:51:15.919Z,threat.refresh,system ,,"{""new_count"":5,""total"":98}"
4945,1783695121733,2026-07-10T14:52:01.733Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":22},{""host"":""8.8.8.8"",""ok"":true,""ms"":18},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":627}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":22},{""host"":""8.8.8.8"",""ok"":true,""ms"":18},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":627}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":263},{""host"":""8.8.8.8"",""ok"":true,""ms"":262},{""host"":""google.com"",""ok"":true,""ms"":473}]}"
4946,1783695146521,2026-07-10T14:52:26.521Z,service.check,system ,,"{""up"":2,""down"":5,""total"":7}"
4947,1783695206356,2026-07-10T14:53:26.356Z,config.saved,user ,::ffff:192.168.8.161,"{""piHost"":""192.168.8.10"",""subnets"":[""192.168.8.0/24"",""192.168.68.0/24""]}"
4948,1783695242297,2026-07-10T14:54:02.297Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":618}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":618}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":262},{""host"":""8.8.8.8"",""ok"":true,""ms"":264},{""host"":""google.com"",""ok"":true,""ms"":475}]}"
4949,1783695300380,2026-07-10T14:55:00.380Z,service.up,system ,,"{""name"":""Transmission"",""message"":""HTTP 401""}"
4950,1783695300439,2026-07-10T14:55:00.439Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
4951,1783695316196,2026-07-10T14:55:16.196Z,network.check,system ,,"{""ts"":1783695316196,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
4952,1783695366868,2026-07-10T14:56:06.868Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5022}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5022}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":262},{""host"":""8.8.8.8"",""ok"":true,""ms"":262},{""host"":""google.com"",""ok"":true,""ms"":473}]}"
4953,1783695482627,2026-07-10T14:58:02.627Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":22},{""host"":""8.8.8.8"",""ok"":true,""ms"":18},{""host"":""google.com"",""ok"":true,""ms"":26},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":654}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":22},{""host"":""8.8.8.8"",""ok"":true,""ms"":18},{""host"":""google.com"",""ok"":true,""ms"":26},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":654}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":263},{""host"":""8.8.8.8"",""ok"":true,""ms"":260},{""host"":""google.com"",""ok"":true,""ms"":473}]}"
4954,1783695600136,2026-07-10T15:00:00.136Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
4955,1783695606230,2026-07-10T15:00:06.230Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":41},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5026}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":41},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5026}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":263},{""host"":""8.8.8.8"",""ok"":true,""ms"":263},{""host"":""google.com"",""ok"":true,""ms"":473}]}"
4956,1783695621978,2026-07-10T15:00:21.978Z,network.check,system ,,"{""ts"":1783695621977,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
4957,1783695722442,2026-07-10T15:02:02.442Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":616}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":616}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":262},{""host"":""8.8.8.8"",""ok"":true,""ms"":259},{""host"":""google.com"",""ok"":true,""ms"":469}]}"
4958,1783695842576,2026-07-10T15:04:02.576Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":618}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":618}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":260},{""host"":""8.8.8.8"",""ok"":true,""ms"":257},{""host"":""google.com"",""ok"":true,""ms"":470}]}"
4959,1783695928620,2026-07-10T15:05:28.620Z,network.check,system ,,"{""ts"":1783695928620,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":false,""tun"":false},{""target"":""8.8.8.8"",""direct"":false,""tun"":false},{""target"":""google.co.za"",""direct"":false,""tun"":false},{""target"":""google.com"",""direct"":false,""tun"":false}],""outage"":true}"
4960,1783695929250,2026-07-10T15:05:29.250Z,internet.down,system ,,"{""detected_at"":1783695928620,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":false,""tun"":false},{""target"":""8.8.8.8"",""direct"":false,""tun"":false},{""target"":""google.co.za"",""direct"":false,""tun"":false},{""target"":""google.com"",""direct"":false,""tun"":false}],""outage_type"":null}"
4961,1783695930223,2026-07-10T15:05:30.223Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
4962,1783696020404,2026-07-10T15:07:00.404Z,internet.down,system ,,"{""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3011},{""host"":""8.8.8.8"",""ok"":false,""ms"":3009},{""host"":""google.com"",""ok"":false,""ms"":5006},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5028}],""attempt_count"":2,""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":3008},{""host"":""8.8.8.8"",""ok"":false,""ms"":3009},{""host"":""google.com"",""ok"":false,""ms"":5013},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5022}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":3011},{""host"":""8.8.8.8"",""ok"":false,""ms"":3009},{""host"":""google.com"",""ok"":false,""ms"":5006},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5028}]],""outage_type"":""isp"",""gateway_ok"":true}"
4963,1783696022246,2026-07-10T15:07:02.246Z,internet.check,system ,,"{""ok"":false,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3011},{""host"":""8.8.8.8"",""ok"":false,""ms"":3009},{""host"":""google.com"",""ok"":false,""ms"":5006},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5028}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":3008},{""host"":""8.8.8.8"",""ok"":false,""ms"":3009},{""host"":""google.com"",""ok"":false,""ms"":5013},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5022}],[{""host"":""1.1.1.1"",""ok"":false,""ms"":3011},{""host"":""8.8.8.8"",""ok"":false,""ms"":3009},{""host"":""google.com"",""ok"":false,""ms"":5006},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5028}]],""outage_type"":""isp"",""gateway_ok"":true,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":false,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3010},{""host"":""8.8.8.8"",""ok"":false,""ms"":3010},{""host"":""google.com"",""ok"":false,""ms"":5007}]}"
4964,1783696046445,2026-07-10T15:07:26.445Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3008},{""host"":""8.8.8.8"",""ok"":false,""ms"":3010},{""host"":""google.com"",""ok"":true,""ms"":2516},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":2367}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":3008},{""host"":""8.8.8.8"",""ok"":false,""ms"":3010},{""host"":""google.com"",""ok"":true,""ms"":2516},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":2367}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":true,""interval_seconds"":5,""attempt_count"":1,""vpn_up"":true,""vpn_ok"":false,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3080},{""host"":""8.8.8.8"",""ok"":false,""ms"":3073},{""host"":""google.com"",""ok"":false,""ms"":3067}]}"
4965,1783696048843,2026-07-10T15:07:28.843Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":false,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3080},{""host"":""8.8.8.8"",""ok"":false,""ms"":3073},{""host"":""google.com"",""ok"":false,""ms"":3067}]}"
4966,1783696053461,2026-07-10T15:07:33.461Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":false,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3011},{""host"":""8.8.8.8"",""ok"":false,""ms"":3008},{""host"":""google.com"",""ok"":false,""ms"":3011}]}"
4967,1783696075824,2026-07-10T15:07:55.824Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":2386}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":false,""ms"":3009},{""host"":""8.8.8.8"",""ok"":false,""ms"":3007},{""host"":""google.com"",""ok"":false,""ms"":5046},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5040}],[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":2386}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":false,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3010},{""host"":""8.8.8.8"",""ok"":false,""ms"":3009},{""host"":""google.com"",""ok"":false,""ms"":3013}]}"
4968,1783696089162,2026-07-10T15:08:09.162Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":2381}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":2381}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":false,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":false,""ms"":3012},{""host"":""8.8.8.8"",""ok"":false,""ms"":3010},{""host"":""google.com"",""ok"":false,""ms"":3012}]}"
4969,1783696200913,2026-07-10T15:10:00.913Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
4970,1783696202542,2026-07-10T15:10:02.542Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":618}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":618}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":250},{""host"":""8.8.8.8"",""ok"":true,""ms"":250},{""host"":""google.com"",""ok"":true,""ms"":461}]}"
4971,1783696218038,2026-07-10T15:10:18.038Z,network.check,system ,,"{""ts"":1783696218038,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
4972,1783696218637,2026-07-10T15:10:18.637Z,internet.up,system ,,"{""detected_at"":1783696218038,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}]}"
4973,1783696322594,2026-07-10T15:12:02.594Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":26},{""host"":""8.8.8.8"",""ok"":true,""ms"":21},{""host"":""google.com"",""ok"":true,""ms"":23},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":622}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":26},{""host"":""8.8.8.8"",""ok"":true,""ms"":21},{""host"":""google.com"",""ok"":true,""ms"":23},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":622}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":252},{""host"":""8.8.8.8"",""ok"":true,""ms"":249},{""host"":""google.com"",""ok"":true,""ms"":458}]}"
4974,1783696446117,2026-07-10T15:14:06.117Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5023}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5023}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":253},{""host"":""8.8.8.8"",""ok"":true,""ms"":250},{""host"":""google.com"",""ok"":true,""ms"":458}]}"
4975,1783696500221,2026-07-10T15:15:00.221Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
4976,1783696515662,2026-07-10T15:15:15.662Z,network.check,system ,,"{""ts"":1783696515661,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
4977,1783696561933,2026-07-10T15:16:01.933Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":620}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":620}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":253},{""host"":""8.8.8.8"",""ok"":true,""ms"":252},{""host"":""google.com"",""ok"":true,""ms"":460}]}"
4978,1783696682055,2026-07-10T15:18:02.055Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":20},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":616}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":20},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":616}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":252},{""host"":""8.8.8.8"",""ok"":true,""ms"":250},{""host"":""google.com"",""ok"":true,""ms"":461}]}"
4979,1783696923015,2026-07-10T15:22:03.015Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":21},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":625}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":21},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":625}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":253},{""host"":""8.8.8.8"",""ok"":true,""ms"":252},{""host"":""google.com"",""ok"":true,""ms"":463}]}"
